Año Reporte ANID,Año publicación,L1,L2,L3,L4,Inter Línea,WoS,Indexación,DOI/ISBN /Link,Autor/a 1 COES,Autor/a 2 COES,Autor/a 3 COES,Autor/a 4 COES,Otros/as Auores/as ,Título,Journal/Editorial,Vol,Issue,Pags,Idioma,APA,Artículo,Libro,Capítulo libro,Documento de Trabajo,Otro,Redes Nac.,Redes Internac.,ECI,ELSOC,Género,Elites,Constituyente,Migraciones,Publicación relacionada a mini coes,Impacto 2012 (un año),Impacto 2013 ,Impacto 2014,Impacto 2015,Impacto 2016,Impacto 2017,Ranking 2013,Ranking 2015,Ranking 2016,Ranking 2017,Cuartil,Impacto 5 años (2013),Impacto 5 años (2015),Impacto 5 años (2016),Impacto 5 años (2017),Cuartil 2013,Cuartil 2015,Cuartil 2016,Cuartil 2017,Factor de impacto ,Cuartil journal (best JIF),Citas Google Scholar (al 9/08/ 2021),Top 10% (en alguno de los ranking),Año Reporte ANID,Subido a la Web,"Sociabilidad (redes sociales, capital social, sociabilidad urbana, vínculo social, etc.
Confianza interpersonales)"
2015,2014,0,1,0,0,0,0,BOOK(CH),http://www.uqbareditores.cl/ficha.php?id=538,Jorge Atria,,,,,"Tributación y desigualdad en Chile: Características y Perspectivas. En ""Tributación en Sociedad: Impuestos y Redistribución en el Chile del Siglo XXI""","Uqbar (Santiago, Chile)",,,115-142,Español,"Atria, J. (2014). Tributación y desigualdad en Chile: Características y Perspectivas. En J. Atria (Ed.), Tributación en Sociedad: Impuestos y Redistribución en el Chile del Siglo XXI (pp. 115-142). Santiago, Chile: Uqbar Ediciones",0,0,1,0,0,0,0,,,0,0,0,0,,-,-,-,-,-,,-,-,-,,-,-,-,-,,-,-,,,,,4,,2015,,0
2015,2015,1,0,0,0,0,0,No index,http://www.gestionytendencias.cl/index.php/GT/article/view/6/pdf,Francisca Gutiérrez,,,,,¿Amenaza o Realidad? La Judicialización del Conflicto Laboral en Chile ,GESTEN,1,1,,Español,"Gutiérrez, F. (2015). ¿Amenaza o Realidad? La Judicialización del Conflicto Laboral en Chile. Gestión y Tendencias, 1(1)",1,0,0,0,0,0,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,7,,2015,,0
2015,2015,0,1,0,0,0,0,No index,http://www.teoriasocial.udp.cl/wp-content/uploads/2016/01/CTS.Año1.Nr2-completo_FINAL.pdf ,Emmanuelle Barozet,,,,,¿Cómo escribir lo social? (4),Cuadernos de Teoría Social,2,,52-53,Español,"Barozet, E. (2015). ¿Cómo escribir lo social? (4). Cuadernos De Teoría Social, 2, 52-53. Disponible en: http://www.teoriasocial.udp.cl/wp-content/uploads/2016/01/CTS.Año1.Nr2-completo_FINAL.pdf ",0,0,0,0,0,0,0,,,0,0,0,0,,-,-,-,-,-,,-,-,-,,-,-,-,-,,-,-,,,,,0,,2015,,1
2015,2015,0,0,1,0,0,0,BOOK(CH),http://revistes.ub.edu/index.php/ACS/issue/view/1129,Mauro Basaure,,,,,2014: Anuari del Conflicte Social,Universidad de Barcelona,,,659-685,Español,"Basaure, M. (2015). Museu de la Memoria en Conflicte. En M. T. Bretones, C. Charry, J. Pastor (Eds.), 2014: Anuari del Conflicte Social (pp. 659-685). Santiago, Chile: Ediciones Metales Pesados.",0,0,1,0,0,0,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,S/I,,2015,,0
2015,2015,0,0,1,0,0,0,BOOK(CH),http://www.rileditores.com/catlogo-ril02/i3bzklu029/La-agon%C3%ADa-de-la-convivencia-violencia-pol%C3%ADtica-historia-y-memoria,Mauro Basaure,,,,,Aprender Críticamente de la Historia. De la Posibilidad de un Diálogo al Interior de la Controversia en Torno al Museo de la Memoria y los Derechos Humanos,RIL,,,171-194,Español,"Basaure, M. (2015). Aprender Críticamente de la Historia. De la Posibilidad de un Diálogo al Interior de la Controversia en Torno al Museo de la Memoria y los Derechos Humanos. En G. Bustamante & A. Estefane (Eds.), La Agonía de la Convivencia. Violencia Política, Historia y Memoria (pp. 171-194). Santiago, Chile: RIL.",0,0,1,0,0,0,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,7,,2015,,0
2015,2015,0,1,0,0,0,0,BOOK,http://ediciones.uc.cl/ediciones-uc-educaci%C3%B3n-aprendizaje-ciudadania-p-10069.html,Juan Carlos Castillo,,,,"Cox, C.","Aprendizaje de la Ciudadanía: Contextos, experiencias y resultados","Ediciones UC (Santiago, Chile)",,,*,Español,"Cox, C., & Castillo, J. C. (2015). Aprendizaje de la ciudadanía: Contextos, experiencias y resultados. Santiago, Chile: Ediciones Universidad Católica de Chile",0,1,0,0,0,1,0,,,0,0,0,0,,-,-,-,-,-,,-,-,-,,-,-,-,-,,-,-,,,,,8,,2015,,0
2015,2015,0,0,0,1,0,1,WoS,https://doi.org/10.1080/02673037.2015.1100281,Ernesto López-Morales,,,,,"Assessing exclusionary displacement through rent gap analysis in the high-rise redevelopment of Santiago, Chile",Housing Studies,31,5,540-559,Inglés,"López, E. (2015). Assessing exclusionary displacement through rent gap analysis in the high-rise redevelopment of Santiago, Chile. Housing Studies (Online First).",1,0,0,0,0,0,0,,,0,0,0,0,,,,"0,991",,,,20/39 Urban Studies,,,,3,"1,256",,,,,,,,1.309,2,37,,2015,,0
2015,2015,0,1,0,0,0,1,WoS,10.1111/josi.12126,Gloria Jiménez-Moya,,,,"Spears, R.; Rodríguez-Bailón, R.; de Lemus, S",By Any Means Necessary? When and Why Low Group Identification Paradoxically Predicts Radical Collective Action,Journal of Social Issues,71,3,517-535,Inglés,"Jiménez-Moya, G., Spears, R., Rodríguez-Bailón, R., & Lemus, S. D. (2015). By Any Means Necessary? When and Why Low Group Identification Paradoxically Predicts Radical Collective Action. Journal of Social Issues, 71(3), 517-535. Disponible con DOI: 10.1111/josi.12126",1,0,0,0,0,0,1,,,0,0,0,0,,"1,857","0,923","1,529","2,08","1,463",,21/42 (Social Issues);  43/61 (Social Psychology),5/41 (Social Issues);  19/62 (Social Psychology),13/41 (Social Issues);  34/62 (Social Psychology),,-,"2,092","2,397","2,793",,2,1,2,,2.080,1,17,0,2015,,0
2015,2015,0,1,0,0,0,0,No index,https://issuu.com/fundacionosde/docs/todavia-33_completa,Emmanuelle Barozet,,,,,Chile en la encrucijada,Revista Todavía,33,,43-47,Español,"Barozet, E. (2015). Chile en la encrucijada. Revista Todavía, 33, 43-47. Disponible en:  https://issuu.com/fundacionosde/docs/todavia-33_completa",1,0,0,0,0,0,0,,,0,0,0,0,,-,-,-,-,-,,-,-,-,,-,-,-,-,,-,-,,,,,S/I,,2015,,0
2015,2015,1,0,0,0,0,1,WoS,DOI: 10.1093/restud/rdv023,Paola Bordón,,,,C. Fu,College-Major Choice to College-Then-Major Choice,Review of Economic Studies,82,,1247-1288 ,Inglés,"Bordón, P.; Fu, C. (2015). College-Major Choice to College-Then-Major Choice. Review of Economic Studies, 82, 1247-1288. DOI: 10.1093/restud/rdv023.",1,0,0,0,0,0,1,,,0,0,0,0,,"2,86","3,235","4,038","4,077",,,15/332 (Economics); 2014: 6/333 (Economics),6/345 (Economics),,,1,4.705 (2014),"4,973",,,1,1,,,"4,077",1,83,1,2015,,0
2015,2015,0,0,1,0,0,0,Scopus,https://doi.org/10.15446/ideasyvalores.v64n159.42437,Mauro Basaure,,,,,"Competencia, Desconfianza y la Pérdida del Disfrute. Un detalle del Leviathan de Hobbes",Ideas y Valores,159,,,Español,"Basaure, M. (2015). Competencia, desconfianza y la pérdida del disfrute. Un detalle del Leviathan de Hobbes. Ideas y Valores, 64 (159), 47-62.",1,0,0,0,0,0,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0.172,2,1,0,2015,,0
2015,2015,0,1,0,0,0,0,Scielo,"http://doi.org/10.1016/j.estger.2015.02.002
",,,,,Francisco Olivos,Construcción de juicios de confianza hacia compañías mineras en el norte de Chile,Estudios Gerenciales,31,136,310-318,Español,"Olivos, F. (2015). Construcción de juicios de confianza hacia compañías mineras en el norte de Chile. Estudios Gerenciales, 31(136), 310-318. Disponible con DOI: 10.1016/j.estger.2015.02.002",1,0,0,0,0,0,0,,,0,0,0,0,,-,-,-,-,-,,-,-,-,,-,-,-,-,,-,-,,,,,6,,2015,,0
2015,2015,0,0,1,0,0,0,Scopus,DOI: 10.1414/80576,Mauro Basaure,,,,"Vando Borghi, Manlio Iofrida",Della critica. Compendio di sociologia dell'emancipazione di Luc Boltanski,"Iride, Filosofia e discussione pubblica",2,,403-430,Italiano,"Basaure, M., Borghi, V., & Iofrida, M. (2015). Della critica. Compendio di sociologia dell'emancipazione di Luc Boltanski. Iride, 28(75), 403-429. https://doi.org/10.1414/80576
",1,0,0,0,0,0,1,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0.1,4,1,,2015,,0
2015,2015,0,1,0,0,0,0,BOOK(CH),http://ediciones.uc.cl/ediciones-uc-educaci%C3%B3n-aprendizaje-ciudadania-p-10069.html,Juan Carlos Castillo,Daniel Miranda,,,"Bonhomme, M.","Desigualdad social y cambios en las expectativas de participación política de los estudiantes en Chile. En ""Aprendizaje de la Ciudadanía: Contextos, experiencias y resultados""","Ediciones UC (Santiago, Chile)",,,461-484,Español,"Castillo, J. C., Miranda, D., & Bonhomme, M. (2015). Desigualdad social y cambios en las expectativas de participación política de los estudiantes en Chile. En C. Cox & J. C. Castillo (Eds.), Aprendizaje de la Ciudadanía: Contextos, experiencias y resultados (pp. 461-484). Santiago, Chile: Ediciones Universidad Católica de Chile",0,0,1,0,0,1,0,,,0,0,0,0,,-,-,-,-,-,,-,-,-,,-,-,-,-,,-,-,,,,,0,,2015,,0
2015,2015,0,1,0,0,0,0,BOOK(CH),http://ediciones.uc.cl/ediciones-uc-educaci%C3%B3n-aprendizaje-ciudadania-p-10069.html,Juan Carlos Castillo,Daniel Miranda,,,"Sandoval-Hernández, A.","Desigualdad y conocimiento cívico: Chile en comparación internacional. En ""Aprendizaje de la Ciudadanía: Contextos, experiencias y resultados""","Ediciones UC (Santiago, Chile)",,,489-524,Español,"Castillo, J. C., Miranda, D., & Sandoval-Hernández, A. (2015). Desigualdad y conocimiento cívico: Chile en comparación internacional. En C. Cox & J. C. Castillo (Eds.), Aprendizaje de la Ciudadanía: Contextos, experiencias y resultados (pp. 489-524). Santiago, Chile: Ediciones Universidad Católica de Chile",0,0,1,0,0,1,0,,,0,0,0,0,,-,-,-,-,-,,-,-,-,,-,-,-,-,,-,-,,,,,0,,2015,,0
2015,2015,0,0,0,1,0,1,WoS,http://www.magallania.cl/index.php/magallania/article/view/772,Hugo Romero,,,,,"Ecología Política de los Desastres: Vulnerabilidad, Exclusión Socio-Territorial y Erupciones Volcánicas en la Patagonia Chilena",Magallania,43,3,7-26,Inglés,"Romero, H. (2015). Ecología Política de los Desastres: Vulnerabilidad, Exclusión Socio-Territorial y Erupciones Volcánicas en la Patagonia Chilena. Magallania, 43(3), 7-26.",1,0,0,0,0,0,0,,,0,0,0,0,,,,"0,66",,,,Social Sciences miscellaneous ,,,,2,,,,,,,,,0.288,4,27,0,2015,,0
2015,2015,0,0,0,1,0,1,WoS,http://dx.doi.org/10.4067/S0250-71612015000400003 ,Ernesto López-Morales,,,,"Arriagada, C., Gasic, I. & Meza, D.",Efectos de la renovación urbana sobre la calidad de vida y perspectivas de relocalización residencial de habitantes centrales y pericentrales del Área Metropolitana del Gran Santiago,EURE,41,,45-67,Español,"López, E., Arriagada, C., Gasic, I. & Meza, D. (2015). Efectos de la renovación urbana sobre la calidad de vida y perspectivas de relocalización residencial de habitantes centrales y pericentrales del Área Metropolitana del Gran Santiago. EURE, 41(), 45-67.",1,0,0,0,0,0,1,,,0,0,0,0,,"0,541","0,386","0,268",,,,33/38 Urban Studies,,,,3,"0,41",,,,,,,,0.303,4,44,,2015,,0
2015,2015,0,1,0,0,0,1,WoS,http://doi.org/10.1016/j.ijintrel.2015.03.027,Roberto González,Pablo De Tezanos-Pinto,,,"Tip, L. K.; Brown, R.; Saavedra, P.; Sagredo, V.; Zagefka, H.; Celeste, L. ",Effects of ingroup norms on domain-specific acculturation preferences: Experimental evidence from two cultural contexts,International Journal of Intercultural Relations,47,,113-130,Inglés,"Tip, L. K., González, R., Brown, R., Tezanos-Pinto, P. D., Saavedra, P., Sagredo, V., Zagefka, J., Celeste, L. (2015). Effects of ingroup norms on domain-specific acculturation preferences: Experimental evidence from two cultural contexts. International Journal of Intercultural Relations, 47, 113-130. Disponible con DOI: 10.1016/j.ijintrel.2015.03.027",1,0,0,0,0,0,1,,,0,0,0,0,,"0,94","1,216","1,058","0,963","1,183",,"34/61 (Psychology, Social); 19/93 (Social Sciences, interdisciplinary)","52/62 (Psychology, Social); 42/95 (Social Sciences, interdisciplinary)","44/62 (Psychology, Social); 37/96 (Social Sciences, interdisciplinary)",,-,"1,555","1,568","1,826",,3,4,3,,0.963,2,5,0,2015,,1
2015,2015,0,0,1,0,0,1,WoS,DOI: 10.1111/blar.12364,Patricio Navia,,,,Rodrigo Osorio,"El Mercurio Lies, and La Tercera Lies More. Political Bias in Newspaper Headlines in Chile, 1994–2010",Bulletin of Latin American Research,,,,Español,"Navia, P. & Osorio, R. (2015). El Mercurio Lies, and La Tercera Lies More. Political Bias in Newspaper Headlines in Chile, 1994–2010. Bulletin of Latin American Research 34(4): 467-485.",1,0,0,0,0,0,0,,,0,0,0,0,,"0,273","0,288","0,185",,,,40/63 (Area Studies),,,,3,"0,272",,,,,,,,0.298,,33,,2015,,0
2015,2015,0,0,1,0,0,0,BOOK(CH),http://www.cuartopropio.cl/index.php/catalogo/ensayo-humanidades/genero/item/1080-matrimonio-en-conflicto-visiones-rivales-sobre-el-matrimonio-entre-personas-del-mismo-sexo,Mauro Basaure,,,,,El Reconocimiento del matrimonio entre personas del mismo sexo y la no razonabilidad del argumento conservador,Cuarto Propio,,,19-48,Español,"Basaure, M. (2015). El Reconocimiento del matrimonio entre personas del mismo sexo y la no razonabilidad del argumento conservador. En M. Basaure & M. Svenson (Eds.) Matrimonio en Conflicto: Visiones Rivales sobre el Matrimonio entre Personas del Mismo Sexo (pp. 19-48). Santiago, Chile: Cuarto Propio",0,0,1,0,0,0,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,S/I,,2015,,0
2015,2015,0,0,1,0,0,0,BOOK(CH),http://metalespesados.cl/#/libros/busqueda/del%20valle,Mauro Basaure,,,,,Entre emancipación y justificación. Matrimonio homosexual e igualitario en Chile,Ediciones Metales Pesados,,,331-352,Español,"Basaure, M. (2015). Entre emancipación y justificación. Matrimonio homosexual e igualitario en Chile. En N. del Valle (Ed.), La Actualidad de la Crítica. Ensayos sobre la Escuela de Frankfurt (pp. 331-352). Santiago, Chile: Ediciones Metales Pesados.",0,0,1,0,0,0,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,S/I,,2015,,0
2015,2015,0,0,1,0,0,1,WoS,http://www.scielo.org.mx/pdf/perlat/v23n46/v23n46a3.pdf,Patricio Navia,,,,Felipe Barrueto,Evolución de las preferencias políticas y de políticas públicas entre el sector popular y el resto de la sociedad chilena entre 1990 y 2012,Perfiles Latinoamericanos,23,46,61-89,Español,"Barrueto, Felipe & Navia, P. (2015). Evolución de las preferencias políticas y de políticas públicas entre el sector popular y el resto de la sociedad chilena entre 1990 y 2012.  Perfiles Latinoamericanos, 23(46), pp. 61-89. 
",1,0,0,0,0,0,0,,,0,0,0,0,,0.038,0.067,"0,194",,,,"86/95 (Social Sicences, Interdisciplinary)",,,,4,0.206,,,,,,,,0.152,4,8,0,2015,,0
2015,2015,0,0,0,1,0,0,Scopus,http://dx.doi.org/10.1080/13604813.2015.1051746,Ernesto López-Morales,,,,,Gentrification in the global south,City,19,4,564-573,Español,"López, E. (2015). Gentrification in the global south. City, 19(4), 564-573.",1,0,0,0,0,0,0,,,0,0,0,0,,-,,,,,,,,,,,,,,,,,,,1.316,1,125,0,2015,,0
2015,2015,0,1,0,0,0,1,WoS,urn:nbn:de:0070-ijcv-2015125,Ana Figueiredo,,,,"Doosje, B.; Valentim, J. P.",Group-based compunction and anger: Their antecedents and consequences in relation to colonial conflicts,International Journal of Conflict and Violence,9,1,90-105,Inglés,"Figueiredo, A., Doosje, B., & Valentim, J.  P. (2015). Group-based compunction and anger: Their antecedents and consequences in relation to colonial conflicts. International Journal of Conflict and Violence, 9(1), 90-105. Disponible con DOI: urn:nbn:de:0070-ijcv-2015125 ",1,0,0,0,0,0,1,,,0,0,0,0,,"0,512","0,356","0,578","0,184","0,259",,66/83 (International Relations);115/157 (Political Science),81/86 (International Relations); 150/163 (Political Science),80/86 (International Relations); 149/165 (Political Science),,-,"0,747","0,856","1,054",,4,4,4,,0.184,4,5,0,2015,,1
2015,2015,0,0,1,0,0,0,BOOK(CH),http://politicaspublicas.uc.cl/publicacion/concurso-de-politicas-publicas-2/propuestas-para-chile-2014/propuestas-para-chile-2014-capitulo-viii-hacia-una-ley-de-financiamiento-publico-de-partidos-y-organizaciones-politicas/,Nicolás Somma,,,,Juan Pablo Luna,Hacia una ley de financiamiento público de partidos y organizaciones políticas,"Centro de Políticas Públicas, Pontificia Universidad Católica de Chile",,,247-271,Español,"Luna, J.P. & Somma, N. (2015).Hacia una ley de financiamiento público de partidos y organizaciones políticas. En Centro de Políticas Públicas (Ed.), Propuestas para Chile 2014 (pp. 247-271). Santiago, Chile: Centro de Políticas Públicas, Pontificia Universidad Católica de Chile",0,0,1,0,0,1,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1,,2015,,0
2015,2015,1,0,0,0,0,1,WoS,http://doi.org/10.1111/dech.12149,Kirsten Sehnbruch,,,,"B. Burchell, A. Piasna, N. Agloni",Human Development and Decent Work: Why some Concepts Succeed and Others Fail to Make an Impact,Development and Change,46,2,197-224,Inglés,"Sehnbruch, K.; Burchell, B.; Agloni, N. & Piasna, A. (2015). Human Development and Decent Work: Why some Concepts Succeed and Others Fail to Make an Impact. Development and Change, 46(2): 197–224. http://doi.org/10.1111/dech.12149",1,0,0,0,0,0,1,,,0,0,0,0,,"1,56","1,448","1,561","1,72",,,18/55 (Planning & Development),12/55 (Planning & Development),,,2 (2013); 1 (2015),"1,839","2,251",,,2,1,,,1.720,,71,,2015,,0
2015,2015,0,1,0,0,0,1,WoS,10.1080/03057240.2015.1043874,Ana Figueiredo,,,,"Silfver-Kuhalampi, M.; Sortheix, F.; Fontaine, J.","Humiliated self, bad self or bad behavior? The relations between moral emotional appraisals and moral motivation",Journal of Moral Education,44,2,213-231,Inglés,"Silfver-Kuhalampi, M., Figueiredo, A., Sortheix, F., & Fontaine, J. (2015). Humiliated self, bad self or bad behavior? The relations between moral emotional appraisals and moral motivation. Journal of Moral Education, 44(2), 1-19. Disponible con DOI: 10.1080/03057240.2015.1043874",1,0,0,0,0,0,1,,,0,0,0,0,,"0,532","0,306","0,4","0,61","0,644",,185/219 (Education & Educational Research),162/231 (Education & Educational Research),182/235 (Education & Educational Research),,-,"0,604","0,644","0,797",,4,3,4,,0.610,3,2,0,2015,,0
2015,2015,1,0,0,0,0,1,WoS,doi:10.1016/j.jadohealth.2015.08.002 ,Dante Contreras,,,,"G. Elacqua, M. Martínez, A. Miranda",Income Inequality or Performance Gap? A Multilevel Study of School Violence in 52 Countries,Journal of Adolescent Health,57,5,545552,Inglés,"Contreras, D. ; Elacqua, G.; Martínez, M.; Miranda, A. (2015). Income Inequality or Performance Gap? A Multilevel Study of School Violence in 52 Countries. Journal of Adolescent Health, 57(5), 545-552.  doi:10.1016/j.jadohealth.2015.08.002",1,0,0,0,0,0,0,,,0,0,0,0,,"2,966","2,748","3,612","3,838",,,"17/143 (Public, Environmental and Occupational Health); 16/65 (Psychology, Developmental)","7/153 (Public, Environmental and Occupational Health); 6/69 (Psychology, Developmental)",,,1,"3,753","4,147",,,1,1,,,3.838,1,17,,2015,,0
2015,2015,0,1,0,0,0,1,WoS,http://doi.org/10.1016/j.ssresearch.2015.02.003 ,Juan Carlos Castillo,,,,"Zmerli, S.","Income inequality, distributive fairness and political trust in Latin America",Social Science Research,52,,179-192,Inglés,"Zmerli, S., & Castillo, J. C. (2015). Income inequality, distributive fairness and political trust in Latin America. Social Science Research, 52, 179-192. Disponible con DOI: 10.1016/j.ssresearch.2015.02.003 ",1,0,0,0,0,0,1,,,0,0,0,0,,"1,266","1,515","1,295","1,77","1,327",,19/138 (Sociology),25/142 (Sociology),48/143 (Sociology),,-,"2,121","2,191","2,026",,1,1,2,,"1,77",,15,0,2015,,0
2015,2015,0,0,1,0,0,1,WoS,http://dx.doi.org/10.4067/S0718-090X2015000200001 ,Patricio Navia,,,,Kenneth Bunker,"Incumbency Advantage and Tenure Length in the Chilean Chamber of Deputies, 1989-2009",Revista de Ciencia Política,35,2,,Inglés,"Bunker, K. & Navia, P. (2015). Incumbency Advantage and Tenure Length in the Chilean Chamber of Deputies, 1989-2009. Revista de Ciencia Política, 2, 251-271. ",1,0,0,0,0,0,1,,,0,0,0,0,,0.413,0.188,0.262,,,,134/161 (Political Science),,,,4,0.262,,,,,,,,0.136,4,22,0,2015,,0
2015,2015,0,1,1,0,1,1,WoS,10.1111/blar.12369,Juan Carlos Castillo,Alfredo Joignant,,,"Palacios,D.; Tham, M.","Inequality, Distributive Justice and Political Participation: An Analysis of the Case of Chile",Bulletin of Latin American Research,34,4,486-502,Inglés,"Castillo, J. C., Palacios, D., Joignant, A., & Tham, M. (2015). Inequality, Distributive Justice and Political Participation: An Analysis of the Case of Chile.  Bulletin of Latin American Research, 34(4), 486-502. Disponible con DOI: 10.1111/blar.12369  ",1,0,0,0,0,0,0,,,0,0,0,0,,"0,273","0,288","0,185","0,298","0,885",,40/64 Area Studies,49/69 Area Studies,18/69 Area Studies,,-,-,"0,426","0,662",,3,3,2,,0.298,,9,0,2015,,0
2015,2015,0,0,1,0,0,0,BOOK(CH),No disponible,Mauro Basaure,,,,Manfred Svenson,Introducción,Cuarto Propio,,,,Español,"Basaure, M. & Svenson, M. (2015). Introducción. En M. Basaure & M. Svenson (Eds.) Matrimonio en Conflicto: Visiones Rivales sobre el Matrimonio entre Personas del Mismo Sexo (pp. 9-18). Santiago, Chile: Cuarto Propio",0,0,1,0,0,1,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,S/I,,2015,,0
2015,2015,1,0,0,0,0,1,WoS,DOI: 10.1111/j.1564-913X.2015.00237.x,Kirsten Sehnbruch,,,,J. A. Ocampo,Introduction: Quality of Employment in Latin America,International Labour Review,154,2,165 - 170,Inglés,"Sehnbruch, K.; Ocampo, J.A. (2015). Introduction: Quality of employment in Latin America. The International Labour Review, 154(2), 165-170. DOI: 10.1111/j.1564-913X.2015.00237.x",1,0,0,0,0,0,1,,,0,0,0,0,,"0,58","0,643","0,222","0,812",,,15/26 (Industrial Relations & Labor); 201/333 (Economics),15/26 (Industrial Relations & Labor); 179/345 (Economics),,,3,"0,919","0,977",,,3,3,,,0.813,3,9,,2015,,0
2015,2015,0,1,0,0,0,0,Latindex,http://dx.doi.org/10.4067/S0718-65682015000200026,Emmanuelle Barozet,,,,"Mac-Clure, O.; Moya, C.",Juicios de las clases medias sobre la élite económica: ¿Crítica a las desigualdades en Chile?,Polis,14,41,435-460,Español,"Mac-Clure, O., Barozet, E., & Moya, C. (2015). Juicios de las clases medias sobre la élite económica: ¿Crítica a las desigualdades en Chile? Polis, 14(41), 435-460. Disponible con DOI: 10.4067/S0718-65682015000200026 ",1,0,0,0,0,0,0,,,0,0,0,0,,-,-,-,-,-,,-,-,-,,-,-,-,-,,-,-,,,,,19,,2015,,0
